时间,平台,子品类,tb_item_id,alias_all_bid,品牌名,系列,名称,链接,图片,销量,销售额,片单价,价位段
2023Q4,tmall,纸尿裤,576402421054,3780888,妙而舒,经典（瞬爽透气）,【自营】日本花王妙而舒宝宝纸尿裤尿不湿婴儿XL44*4超薄透气纸尿,https://detail.tmall.com/item.htm?id=576402421054,//img.alicdn.com/imgextra/i1/2807304908/O1CN01NLGFyi1m7un1qj05D_!!2807304908-0-tmg_sticker.jpg,844,291969.82,1.80,1-2元
2023Q4,tmall,纸尿裤,575324328084,3854981,YUBEST/优贝舒,优趣系列,优贝舒全包一体式拉拉裤XL婴儿纸尿裤超薄透气男女宝宝尿不湿干爽,https://detail.tmall.com/item.htm?id=575324328084,//img.alicdn.com/imgextra/i3/2904468708/O1CN01dNd6w32ECJqXCZlNs_!!2904468708-0-lubanu-s.jpg,5082,291387.06,0.59,1元以下
2023Q4,tmall,纸尿裤,44966357837,280006,安儿乐,小轻芯,换新升级 安儿乐小轻芯纸尿裤xl70片婴儿透气超薄尿不湿官方旗舰,https://detail.tmall.com/item.htm?id=44966357837,//img.alicdn.com/imgextra/i2/1611826170/O1CN017dkXeN1vRudIpdUfT_!!0-item_pic.jpg,2535,291364.11,1.21,1-2元
2023Q4,tmall,纸尿裤,653917914316,13067,BBC,专研臀肌,【立即抢购】babycare专研臀肌纸尿裤超薄透气宝宝尿不湿任选*4,https://detail.tmall.com/item.htm?id=653917914316,//img.alicdn.com/imgextra/i3/2275046294/O1CN019F8WJn1wMhkZUHyix_!!2-item_pic.png,602,291330.83,2.95,2.5-3.5元
2023Q4,dy,纸尿裤,'3644305036470819832,280409,露安适,柔护,Lelch/露安适【柔护羽柔裤20包寄存链接】婴幼儿纸尿裤新生儿拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3644305036470819832,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/oBNwjUW_m_64621ae42c87acb2756d861da5ba0219_sx_352418_www800-800,110,291299.00,2.70,2.5-3.5元
2023Q4,jd,纸尿裤,100017621306,347271,宜婴,弱酸水果裤,宜婴 弱酸水果纸尿裤XL36片敏感肌适用超薄透气柔软尿不湿,https://item.jd.com/100017621306.html,http://img11.360buyimg.com/n1/jfs/t1/224983/12/10331/96433/65924ba2Fcf4dd8f2/ef101e309c910fa4.jpg,7288,290554.54,0.98,1元以下
2023Q4,dy,拉拉裤,'3569039358956837745,6658026,Kabu/卡布,星空城堡,【短视频达人】卡布星空城堡防漏超瞬吸薄透气亲肤柔软纸尿裤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3569039358956837745,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/cVirgyza_m_db126c4bc0b5e94ac8c35c3ce3e38451_sx_89802_www800-800,23817,290283.34,1.26,1-2元
2023Q4,dy,拉拉裤,'3530251869463178932,347380,Q·MO/奇莫,皇家至柔系列,【米妈发货】奇莫皇家至柔纸尿裤/拉拉裤清仓捡漏柔软学步裤全包臀,https://haohuo.jinritemai.com/views/product/detail?id=3530251869463178932,https://p3-aio.ecombdimg.com/obj/temai/e51d6d14414738ff787319500727d85dwww1440-1440,3296,290158.54,1.53,1-2元
2023Q4,jd,纸尿裤,10082919647570,6020410,bebebus,金标,bebebus金标纸尿裤尿不湿4片试用装 限购3包 4片装L码（9-14kg）,https://item.jd.com/10082919647570.html,http://img11.360buyimg.com/n1/jfs/t1/210606/10/31445/65693/64d47e01Fb4d64fa7/37af20ac1b4540d8.png,20917,290127.17,3.75,3.5元+
2023Q4,dy,纸尿裤,'3589347233931376304,3855090,吉乐熊,海藻精华,吉乐熊婴儿纸尿裤一体式全包臀泡泡腰围拉拉裤尿不湿干爽男女宝宝,https://haohuo.jinritemai.com/views/product/detail?id=3589347233931376304,https://lf3-cm.ecombdstatic.com/obj/ecom-shop-material/VFFBiuqt_m_42295041e67c4afe6d68bd705e9d5682_sx_334930_www800-800,13508,289970.42,1.33,1-2元
2023Q4,dy,纸尿裤,'3622377058786781265,13067,BBC,皇室,【2包】BBC皇室狮子王国纸尿裤婴儿柔软透气宝宝超薄拉拉裤尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3622377058786781265,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/spAkBSV_m_a7f05bc8d6335b7590545d3e28a69b59_sx_900607_www800-800,1814,289943.20,2.45,2-2.5元
2023Q4,dy,拉拉裤,'3614495873742037075,30649,猫人,金质棉柔,猫人宝贝官旗店1包试用-泡泡腰围拉拉裤尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3614495873742037075,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/teLcEOhG_m_dd6bd02ada7d4335a507ced0347cc327_sx_649825_www800-800,9013,289178.70,0.78,1元以下
2023Q4,dy,纸尿裤,'3535582568382610974,799932,欧贝比,天空之门,【瑞雪】 欧贝比天空之门婴儿纸尿裤拉拉裤尿不湿柔软透气成长裤,https://haohuo.jinritemai.com/views/product/detail?id=3535582568382610974,https://lf3-cm.ecombdstatic.com/obj/ecom-shop-material/SPhToNX_m_f8f750f01a29847a18b72360ed3a0ac4_sx_343731_www800-800,1643,289168.00,1.35,1-2元
2023Q4,jd,纸尿裤,100017621220,347271,宜婴,弱酸水果裤,宜婴 弱酸水果纸尿裤XXL34片敏感肌适用超薄透气柔软尿不湿,https://item.jd.com/100017621220.html,http://img11.360buyimg.com/n1/jfs/t1/245834/34/1494/96429/65924ba2F0244ca53/b0b872a7c5dbbb87.jpg,7286,288966.99,0.98,1元以下
2023Q4,jd,纸尿裤,7517220,56692,So Love,芯呼吸,solove米菲芯呼吸纸尿裤M102片（6-11kg）尿不湿 超薄纸尿裤箱装,https://item.jd.com/7517220.html,http://img11.360buyimg.com/n1/jfs/t1/240915/16/1346/203847/658d18c0Fc0757a14/d6d030d6e53c7c58.jpg,2716,288492.59,1.41,1-2元
2023Q4,jd,拉拉裤,10043781168756,48663,BEABA,盛夏光年,碧芭宝贝【专享】碧芭宝贝盛夏光年拉拉裤（新老款随机发） 训练裤XXL【28片】15kg+,https://item.jd.com/10043781168756.html,http://img11.360buyimg.com/n1/jfs/t1/227037/18/801/67723/653655b5F7c828953/4ddc3970d9541408.jpg,2251,288128.00,1.73,1-2元
2023Q4,jd,纸尿裤,100017787255,3855142,龙猫博士,芯童趣系列,龙猫博士芯童趣纸尿裤XXL码60片【14-17kg】男女婴儿尿不湿超薄透气干爽,https://item.jd.com/100017787255.html,http://img11.360buyimg.com/n1/jfs/t1/227671/14/11169/122049/65900839Fafffad04/c909c802471a7cab.jpg,6436,288118.64,0.69,1元以下
2023Q4,tmall,拉拉裤,603382879825,347380,Q·MO/奇莫,皇家至柔系列,奇莫皇家至柔拉拉裤XXL码40片超薄透气柔软婴儿尿不湿男女通用,https://detail.tmall.com/item.htm?id=603382879825,//img.alicdn.com/imgextra/i1/2003641922/O1CN01IuJHEu1Q4K9KuF5z5_!!2003641922.jpg,2624,287882.27,1.53,1-2元
2023Q4,dy,拉拉裤,'3545970479322025938,799932,欧贝比,天空之门,【6包】欧贝比天空之门婴儿宝宝超薄透气纸尿裤拉拉裤尿不湿lisa,https://haohuo.jinritemai.com/views/product/detail?id=3545970479322025938,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/SPhToNX_m_c115ce207d013fffdf33a8c4bd875ac2_sx_657252_www800-800,888,287712.00,1.35,1-2元
2023Q4,dy,拉拉裤,'3592535454819418896,274044,帮宝适,黑金帮,【拍1到手20包】NB-XXXL黑金帮纸尿裤拉拉裤桑蚕丝透气柔软亲肤,https://haohuo.jinritemai.com/views/product/detail?id=3592535454819418896,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/NkzWzZD_m_92668e33ba693c1244af54c315b389c5_sx_1881624_www1600-1600,120,287600.00,3.09,2.5-3.5元
2023Q4,jd,纸尿裤,100042275215,280406,moony,极上系列,MOONY尤妮佳极上中包装纸尿裤S56片(4-8kg) 极光薄超薄透气散热,https://item.jd.com/100042275215.html,http://img11.360buyimg.com/n1/jfs/t1/224986/17/11409/130319/6593cc9aFdde187e1/13fb943384bab46b.jpg,3408,287566.51,2.09,2-2.5元
2023Q4,tmall,纸尿裤,637693617126,280006,安儿乐,小轻芯,换新升级 安儿乐小轻芯纸尿裤xxl62片大码尿不湿轻薄透气官方,https://detail.tmall.com/item.htm?id=637693617126,//img.alicdn.com/imgextra/i3/1611826170/O1CN017FHgUt1vRudD46EAM_!!0-item_pic.jpg,2487,287517.07,1.21,1-2元
2023Q4,tmall,拉拉裤,624483932463,280406,moony,极上系列,官方尤妮佳moony极上通气极光薄小绿网新升级裤型XL40片,https://detail.tmall.com/item.htm?id=624483932463,//img.alicdn.com/imgextra/i3/6000000000934/O1CN01Ffh1rB1Ilop2HkJrr_!!6000000000934-0-sm.jpg,1626,287451.95,2.09,2-2.5元
2023Q4,dy,拉拉裤,'3645609716555608861,3528857,CIMIIY,,【金姐】金柔西米CIMIIY出口大吸尿量大环腰纸尿裤透气超薄干爽薄款,https://haohuo.jinritemai.com/views/product/detail?id=3645609716555608861,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/HwjBYted_m_b1c598a9f0064df6b830991e305feb27_sx_319623_www720-720,11056,287338.40,未定义,未定义
2023Q4,jd,拉拉裤,100041070717,13067,BBC,皇室,babycareBabycare11.11山海经限量高定拉拉裤 XXXL码-24片/包,https://item.jd.com/100041070717.html,http://img11.360buyimg.com/n1/jfs/t1/234068/1/5326/78719/656f0b23F3d15a7ef/61ec787324127106.jpg,2821,287271.47,2.45,2-2.5元
2023Q4,tmall,纸尿裤,583322171477,48751,Huggies/好奇,小桃裤/铂金装,好奇铂金装婴儿纸尿裤XXL28宝宝儿童尿不湿超薄裸感透气小桃裤,https://detail.tmall.com/item.htm?id=583322171477,//img.alicdn.com/imgextra/i4/6000000006633/O1CN010j8Evr1yrxwJ25mVO_!!6000000006633-2-at.png,2527,287123.99,1.34,1-2元
2023Q4,dy,纸尿裤,'3633920546011538364,2173428,聪博,超薄透气,【特惠3包】聪博新生儿纸尿裤超薄L拉拉裤大吸量透气尿不湿不易红PP,https://haohuo.jinritemai.com/views/product/detail?id=3633920546011538364,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/aBftttDU_m_be004115ab2c7f5b53d603148c7ea945_sx_339907_www800-800,3885,286815.00,1.20,1-2元
2023Q4,jd,纸尿裤,10063300884587,3780888,妙而舒,经典（瞬爽透气）,花王Merries妙而舒 纸尿裤婴儿尿不湿 增量装纸尿裤L64片,https://item.jd.com/10063300884587.html,http://img11.360buyimg.com/n1/jfs/t1/91295/13/36989/131825/65918672Fa318b6a7/46302072354087b5.jpg,2897,286803.00,1.80,1-2元
2023Q4,dy,拉拉裤,'3527253930910303272,207954,哆啦哈蕾,时尚Π,哆啦哈蕾单包柔软透气瞬吸纸尿裤时尚派婴儿拉拉裤尿不湿超薄亲肤,https://haohuo.jinritemai.com/views/product/detail?id=3527253930910303272,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/hQxnNgMc_m_7fe736c60983ad6c84fa88bff44cf849_sx_639290_www800-800,13783,286522.53,0.84,1元以下
2023Q4,tmall,拉拉裤,674848629397,208289,包包鱼,,包包鱼拉拉裤婴儿超薄透气纸尿裤L新生儿干爽男女宝宝专用尿不湿,https://detail.tmall.com/item.htm?id=674848629397,//img.alicdn.com/imgextra/i3/751966284/O1CN01MTLMjW1wI7mcmvRS9_!!0-item_pic.jpg,3796,286509.40,0.81,1元以下
2023Q4,tmall,纸尿裤,25183312457,75759,泰迪熊,呼吸特薄系列,泰迪熊呼吸特薄纸尿裤XL50/L60婴儿超薄透气尿不湿M男女宝宝专用S,https://detail.tmall.com/item.htm?id=25183312457,//img.alicdn.com/imgextra/i4/1695765357/O1CN01NfEuEq1pRYdGf3xIj_!!0-item_pic.jpg,3803,286420.75,1.57,1-2元
2023Q4,tmall,拉拉裤,575265888159,54916,FIVE RAMS/五羊,薄薄芯,五羊拉拉裤薄薄芯成长裤XL84片×1箱超薄透气干爽纸尿裤尿不湿,https://detail.tmall.com/item.htm?id=575265888159,//img.alicdn.com/imgextra/i2/6000000000741/O1CN01D1usqQ1HLQOgSZaxB_!!6000000000741-0-sm.jpg,2683,286339.19,0.79,1元以下
2023Q4,jd,拉拉裤,55085888697,48751,Huggies/好奇,小桃裤/铂金装,好奇Huggies 铂金装小桃裤拉拉裤 婴儿超薄透气尿不湿裸感超大吸学步XL64片【12-17kg】,https://item.jd.com/55085888697.html,http://img11.360buyimg.com/n1/jfs/t1/238368/35/4930/66698/656d8ee7Fdcb0b0b3/c881a69109314bc1.jpg,2871,286279.17,1.34,1-2元
2023Q4,jd,纸尿裤,100022003512,207148,精典泰迪,金芯呵护（超薄透气）,名典泰迪纸尿裤S码60片【3-4.5kg】婴儿尿不湿超薄透气干爽尿裤男女通用,https://item.jd.com/100022003512.html,http://img11.360buyimg.com/n1/jfs/t1/242218/16/1933/106075/6592e0e0F149e2575/a8ceac5d90137ede.jpg,6534,286221.84,0.85,1元以下
2023Q4,jd,纸尿裤,100018601987,274044,帮宝适,袋鼠裤,帮宝适一级帮袋鼠裤纸尿裤S44片(4-8kg)尿裤尿不湿新生儿 婴儿 夜用,https://item.jd.com/100018601987.html,http://img11.360buyimg.com/n1/jfs/t1/248150/5/1444/222708/65913e42F8fe62559/f67ce47d5ae24626.jpg,3014,286153.36,2.60,2.5-3.5元
2023Q4,dy,拉拉裤,'3601082493308139094,6759255,MEMEJUZI/么么橙,魔幻森林,【小壳妈咪专属】么么橙魔幻森林轻薄款婴儿纸尿裤/一体裤尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3601082493308139094,https://lf6-cm.ecombdstatic.com/obj/ecom-shop-material/GttXfrBe_m_35b5e4f449791005edebdb60a5a9a647_sx_297875_www800-800,1788,285592.00,2.55,2.5-3.5元
2023Q4,jd,拉拉裤,10032176198879,13067,BBC,Air Pro,bc babycare拉拉裤air pro极薄日用单包透气超薄宝宝尿不湿 XXXL-24片/包*4包,https://item.jd.com/10032176198879.html,http://img11.360buyimg.com/n1/jfs/t1/237071/32/8879/167355/6581067eF8f42c46b/5d5b6c2ecc88b793.jpg,669,285223.06,2.08,2-2.5元
2023Q4,jd,纸尿裤,6700633,206947,妈咪宝贝,云柔干爽,妈咪宝贝MamyPoko云柔干爽婴儿纸尿裤M52+2片【6-11kg】,https://item.jd.com/6700633.html,http://img11.360buyimg.com/n1/jfs/t1/248879/3/1854/147994/65957b15Fdc091321/6026eff47815d1f3.jpg,5750,285201.80,0.81,1元以下
2023Q4,dy,拉拉裤,'3507938085965033725,5486039,柔丫,芯太软,柔丫纸尿裤婴儿宝宝尿不湿芯太软小倾芯拉拉裤一体裤全包臀NBSMXL,https://haohuo.jinritemai.com/views/product/detail?id=3507938085965033725,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/v1_HEiJEShu_71037097870236388180767_9001c5c8206b1157a010c9a1a309c156_sx_524542_www745-745,4907,285123.28,1.19,1-2元
2023Q4,jd,纸尿裤,7495685,280409,露安适,柔护,露安适（Lelch）柔护加量装老品夜用纸尿裤XL44(12-17kg) 婴儿纸尿裤,https://item.jd.com/7495685.html,http://img11.360buyimg.com/n1/jfs/t1/185647/2/38548/77661/650a4c39Fdab49b32/7e8aa1d3f1648a0f.jpg,2247,284928.36,2.70,2.5-3.5元
2023Q4,tmall,拉拉裤,627467476025,75759,泰迪熊,亲肌肤贵族系列,泰迪熊肌贵族拉拉裤XXXL码24片 超薄透气加大码婴儿柔尿不湿3XL,https://detail.tmall.com/item.htm?id=627467476025,//img.alicdn.com/imgextra/i3/1695765357/O1CN018znXGu1pRYbRFsoXz_!!0-item_pic.jpg,5084,284367.28,2.30,2-2.5元
2023Q4,tmall,拉拉裤,669072740136,48663,BEABA,盛夏光年,碧芭宝贝婴儿游泳裤防水纸尿裤L/XL/XXL一次性男女宝宝泳裤拉拉裤,https://detail.tmall.com/item.htm?id=669072740136,//img.alicdn.com/imgextra/i1/2213098605868/O1CN01GkEbZz1tDb1EMFIT4_!!0-item_pic.jpg,8348,284127.28,1.73,1-2元
2023Q4,dy,拉拉裤,'3583043054954806175,3876236,佳婴,乐动,【拍1发2包送赠品】佳婴乐动拉拉裤新生婴儿纸尿裤薄透气宝宝尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3583043054954806175,https://lf3-cm.ecombdstatic.com/obj/ecom-shop-material/voloYCXQ_m_16c40d6c18d5d907148e0c1bc7f8c316_sx_419442_www800-800,1798,284083.79,1.41,1-2元
2023Q4,dy,拉拉裤,'3512196509959637745,581917,三只小猪,亲肤型(3D轻薄芯体),【粉丝专享】三只小猪柔软亲肤干爽透气新生儿尿不湿纸尿裤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3512196509959637745,https://lf3-cm.ecombdstatic.com/obj/ecom-shop-material/v1_FZONoKza_71118829135825635880055_a58652a8bcb681055a7d08d2b5860ac4_sx_424762_www800-800,5247,283776.30,1.30,1-2元
2023Q4,tmall,拉拉裤,656754176516,274044,帮宝适,一级帮,帮宝适一级帮散热拉拉裤®XL32*4超薄透气尿不湿裤型纸尿裤夏季,https://detail.tmall.com/item.htm?id=656754176516,//img.alicdn.com/imgextra/i3/6000000003418/O1CN01qTc13r1b7UeLnVMKK_!!6000000003418-0-sm.jpg,938,283591.21,1.80,1-2元
2023Q4,dy,拉拉裤,'3550801441356689505,347271,宜婴,梦想家,宜婴【达人】梦想家系列干爽透薄柔软吸收纸尿裤拉拉裤透气学步裤,https://haohuo.jinritemai.com/views/product/detail?id=3550801441356689505,https://lf26-cm.ecombdstatic.com/obj/ecom-shop-material/GJcUbUcR_m_a2839602dd19e10aad94043015c7d1db_sx_317851_www800-800,3786,283405.59,0.93,1元以下
2023Q4,tmall,纸尿裤,662137143058,48751,Huggies/好奇,金装,好奇金装纸尿裤NB80/S70/M54/L46/XL37/XXL28片男女宝通用尿不湿,https://detail.tmall.com/item.htm?id=662137143058,//img.alicdn.com/imgextra/i2/3547533604/O1CN01WtKQA31cUgI1tFVEM_!!3547533604.png,5059,283395.30,1.20,1-2元
2023Q4,jd,拉拉裤,4732357,69468,茵茵,丝薄呵护,茵茵cojin丝薄呵护拉拉裤XXL76片(15kg以上)学步裤夜用防漏,https://item.jd.com/4732357.html,http://img11.360buyimg.com/n1/jfs/t1/227520/6/11216/225366/658fb78dF0ba95eef/75a2fabe37a7e69e.jpg,2994,283386.53,0.92,1元以下
2023Q4,jd,纸尿裤,100057757807,48751,Huggies/好奇,屁屁面膜,好奇（Huggies）屁屁面膜纸尿裤派样装试用装大号L4婴儿尿不湿超薄透气,https://item.jd.com/100057757807.html,http://img11.360buyimg.com/n1/jfs/t1/222244/24/36106/56234/6568764eF84987a93/47416bc6d1e03ceb.jpg,22618,283191.08,3.45,2.5-3.5元
2023Q4,jd,纸尿裤,10024797489309,67252,大王,光羽,GOO.N大王光羽系列纸尿裤羽感轻薄透气婴儿宝宝尿不湿 纸尿裤 NB60片（0-5kg）,https://item.jd.com/10024797489309.html,http://img11.360buyimg.com/n1/jfs/t1/228758/16/10971/118194/65923ac7F64179d2a/fa02538266cf2538.jpg,2066,283055.57,6.80,3.5元+
2023Q4,tmall,拉拉裤,674848629397,208289,包包鱼,美人鱼,包包鱼拉拉裤婴儿超薄透气纸尿裤L新生儿干爽男女宝宝专用尿不湿,https://detail.tmall.com/item.htm?id=674848629397,//img.alicdn.com/imgextra/i1/751966284/O1CN01DInjHk1wI7loV4oFh_!!0-item_pic.jpg,3538,282686.20,0.81,1元以下
2023Q4,jd,纸尿裤,10071975790601,48751,Huggies/好奇,金装,好奇（Huggies）金装纸尿裤婴儿尿不湿超薄柔软透气 S120片(4-8kg),https://item.jd.com/10071975790601.html,http://img11.360buyimg.com/n1/jfs/t1/68974/31/24705/91500/64819152Fb4f030c5/7341f35da8275ef8.jpg,3011,282538.64,1.20,1-2元
2023Q4,jd,纸尿裤,4043580,75759,泰迪熊,臻薄宠爱系列,泰迪熊Teddy Bear臻薄透气纸尿裤L80片(9-14公斤)婴儿尿不湿,https://item.jd.com/4043580.html,http://img11.360buyimg.com/n1/jfs/t1/249491/28/1501/153165/659292c8Fa967a7cd/8623a7dfb6392312.jpg,2230,282386.33,1.48,1-2元
2023Q4,dy,拉拉裤,'3583054413029356612,3876236,佳婴,乐动,【拍1发4包送赠品】佳婴乐动拉拉裤新生婴儿纸尿裤薄透气宝宝尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3583054413029356612,https://lf6-cm.ecombdstatic.com/obj/ecom-shop-material/voloYCXQ_m_1e3dcd527a32239fb8e05ecf0cc8a52b_sx_280131_www800-800,893,282187.87,1.41,1-2元
2023Q4,tmall,纸尿裤,606973386940,280006,安儿乐,小轻芯,【新旧混发】安儿乐小轻芯纸尿裤M68片男女通用尿不湿尿布湿尿片,https://detail.tmall.com/item.htm?id=606973386940,//img.alicdn.com/imgextra/i3/6000000006376/O1CN01CyDh9C1wyGEDqefSG_!!6000000006376-0-sm.jpg,3161,282073.93,1.21,1-2元
2023Q4,dy,拉拉裤,'3644297393484237277,280409,露安适,纯净小熊,Lelch/露安适【纯净pure-4包链接】婴幼儿纸尿裤新生儿柔软拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3644297393484237277,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/oBNwjUW_m_bd3aa1de90e1084e437bb65439905fc8_sx_375201_www800-800,2791,281979.00,2.73,2.5-3.5元
2023Q4,dy,纸尿裤,'3616452168397282014,13067,BBC,皇室,BBC皇室狮子王国弱酸纸尿裤新生儿拉拉裤拍一发二,https://haohuo.jinritemai.com/views/product/detail?id=3616452168397282014,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/Eximzsdq_m_400324f7d51e5c1791ab9e2062ba8e67_sx_47238_www800-800,1775,281704.00,2.45,2-2.5元
2023Q4,jd,纸尿裤,10043334481774,3780888,妙而舒,经典（瞬爽透气）,花王（Merries）妙而舒婴儿尿不湿拉拉裤 纸尿裤NB90片,https://item.jd.com/10043334481774.html,http://img11.360buyimg.com/n1/jfs/t1/224908/31/10710/129199/65942143Fcca9561d/25ff0481b463a53a.jpg,2855,281697.30,1.80,1-2元
2023Q4,jd,纸尿裤,10080894876310,274044,帮宝适,清新帮,帮宝适清新帮纸尿裤 新生儿尿不湿尿裤 超薄透气 纸尿裤M54(6-11kg),https://item.jd.com/10080894876310.html,http://img11.360buyimg.com/n1/jfs/t1/231584/40/10741/134191/658e938cF3e06c4e3/363f3c59cdeca58c.jpg,3449,281678.21,1.44,1-2元
2023Q4,tmall,纸尿裤,649131012965,67252,大王,迪士尼IP,【自营】大王迪士尼超薄透气婴儿纸尿裤 拉拉裤尿不湿 全尺码短裤,https://detail.tmall.com/item.htm?id=649131012965,//img.alicdn.com/imgextra/i3/2549841410/O1CN019DAmNT1MHpMCZIchj_!!2549841410-0-tmg_sticker.jpg,2496,281526.78,2.59,2.5-3.5元
2023Q4,dy,纸尿裤,'3536876895390059646,90323,袋鼠妈妈,,袋鼠妈妈纸尿裤袋鼠裤婴儿尿不湿宝宝拉拉裤干爽超薄尿片2包起拍,https://haohuo.jinritemai.com/views/product/detail?id=3536876895390059646,https://lf3-cm.ecombdstatic.com/obj/ecom-shop-material/gZTPJDgi_m_ddc1e8dc0963e616cc1c08b387ace2e5_sx_422183_www800-800,4636,281492.00,0.97,1元以下
2023Q4,dy,纸尿裤,'3645404397682434092,188001,二姐,,二姐婴童-纸尿裤（扣号拍，下单备注编码和名字）,https://haohuo.jinritemai.com/views/product/detail?id=3645404397682434092,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/zkfFsvSC_m_0db0822b84b668b9e9cac0fe4dfaa05a_sx_277653_www800-800,5622,281323.66,未定义,未定义
