时间,平台,子品类,tb_item_id,品牌名,系列,名称,链接,图片,销量,销售额,片单价,价位段,片单价-人工,价格段-人工
2023Q3,jd,纸尿裤,31351701217,BBC,皇室,bc babycare尿不湿超薄皇室狮子王国纸尿裤新生儿宝宝柔软亲肤 L【40片】适合体重9-14KG,https://item.jd.com/31351701217.html,http://img11.360buyimg.com/n1/jfs/t1/54918/9/24046/120361/65152366Fb9468338/36d8348d64f6e86f.jpg,2725,299768.14,2.45,2-2.5元,,
2023Q3,dy,拉拉裤,'3629812465820388520,欧贝比,奇想乐队,欧贝比奇想乐队纸尿裤拉拉裤尿不湿超薄透气亲肤超薄透气柔软干爽,https://haohuo.jinritemai.com/views/product/detail?id=3629812465820388520,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/SPhToNX_m_7392e1fb81f2dd385249c945826e0540_sx_425157_www800-800,1960,299684.00,nan,1-2元,,
2023Q3,dy,拉拉裤,'3634289967062222265,欧贝比,星外访客,【14包】欧贝比星外访客婴儿宝宝超薄透气纸尿裤拉拉裤尿不湿瑞雪,https://haohuo.jinritemai.com/views/product/detail?id=3634289967062222265,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/SPhToNX_m_c2f910263ff4463817b6e4a27d5c581e_sx_639192_www800-800,310,299460.00,1.78,1-2元,,
2023Q3,jd,拉拉裤,29699025849,Huggies/好奇,小桃裤/铂金装,好奇Huggies铂金装小桃裤拉拉裤婴儿尿不湿超薄透气柔软瞬吸干爽 XL96片【12-17kg】,https://item.jd.com/29699025849.html,http://img11.360buyimg.com/n1/jfs/t1/93943/7/32607/89088/650d5fd5Ff6d89d14/5716bcff1827ca1b.jpg,1931,299287.64,1.34,1-2元,,
2023Q3,jd,纸尿裤,12400045816,大王,维E,大王（GOO.N） 维E纸尿裤婴儿宝宝尿不湿纸尿裤 XXL40片男女宝（15kg）,https://item.jd.com/12400045816.html,http://img11.360buyimg.com/n1/jfs/t1/9678/25/22616/99802/6512ac2eF717c657a/3d5cfb170e0e9a91.jpg,4946,299267.14,1.69,1-2元,,
2023Q3,jd,拉拉裤,100011059800,Q·MO/奇莫,轻柔系列,奇莫Q-MO轻柔婴儿拉拉裤XL56片(12-17kg)加大码弹力裤尿不湿裸感超薄,https://item.jd.com/100011059800.html,http://img11.360buyimg.com/n1/jfs/t1/216559/10/36792/120290/65152dd0Fca450354/3b1ea42523626776.jpg,2715,299086.16,1.58,1-2元,,
2023Q3,tmall,拉拉裤,665164617879,聪博,超薄透气,聪博拉拉裤xl超薄透气男女宝宝专用纸尿裤新生婴儿尿不湿试用装,https://detail.tmall.com/item.htm?id=665164617879,//img.alicdn.com/imgextra/i2/2114827866/O1CN01EYzFhu27ygKP8ukei_!!0-item_pic.jpg,5614,298778.42,1.20,1-2元,,
2023Q3,dy,拉拉裤,'3573472304266669598,欧贝比,星外访客,【10包】欧贝比星外访客柔软大吸量婴儿纸尿裤拉拉裤尿不湿衣璇儿,https://haohuo.jinritemai.com/views/product/detail?id=3573472304266669598,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/SPhToNX_m_38f58dcf81b5f1dfa26c1895c2bfe7c1_sx_488326_www800-800,433,298770.00,1.78,1-2元,,
2023Q3,jd,纸尿裤,46340532138,BBC,Air Pro,bc babycare超薄日用Air pro纸尿裤弱酸亲肤超薄透气宝宝尿不湿 L【40片】适合体重9-14KG,https://item.jd.com/46340532138.html,http://img11.360buyimg.com/n1/jfs/t1/221474/23/26834/129895/650ec200Fb3fdc526/bfe77febcfe09e9f.jpg,3202,298749.50,2.08,2-2.5元,,
2023Q3,dy,纸尿裤,'3612171980981334554,Hope Baby/希望宝宝,中国自造红山茶花精粹,【拍1发24】希望宝宝红山茶花奢柔系列 纸尿裤/拉拉裤 超薄透气,https://haohuo.jinritemai.com/views/product/detail?id=3612171980981334554,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/iPCZPqG_m_95e29770cbfd4461adc9bf687db063fa_sx_433210_www800-800,179,298577.40,未定义,未定义,,
2023Q3,jd,拉拉裤,10051335193098,露安适,纯净小熊,露安适（Lelch）艺术之星拉拉裤 超薄透气 婴儿学走裤 日用XL码36片,https://item.jd.com/10051335193098.html,http://img11.360buyimg.com/n1/jfs/t1/193395/14/37215/90949/6513cef8Fe2c487c8/ed529e241cceb0f0.jpg,3332,298437.50,2.73,2.5-3.5元,,
2023Q3,tmall,拉拉裤,565668881646,BOBDOG/巴布豆,小波浪,巴布豆拉拉裤透气婴儿超柔学步裤M/l-XXXL亲肤薄款小波浪小内裤,https://detail.tmall.com/item.htm?id=565668881646,//img.alicdn.com/imgextra/i4/3838638297/O1CN01aH1lp12BA513s7RNk_!!3838638297.jpg,5789,298335.00,0.46,1元以下,,
2023Q3,tmall,拉拉裤,652345463893,BOBDOG/巴布豆,菠萝裤,【老爸抽检】巴布豆菠萝裤系列弱酸亲肤透气纸尿裤拉拉裤尿不湿,https://detail.tmall.com/item.htm?id=652345463893,//img.alicdn.com/imgextra/i1/3838638297/O1CN01wmHACN2BA4ycY8nJ7_!!3838638297.jpg,2974,298323.70,1.12,1-2元,,
2023Q3,jd,拉拉裤,100008024711,宜婴,夏日清爽,宜婴夏日清爽学步裤XXXL64片超薄拉拉裤干爽透气尿不湿【16-18kg】,https://item.jd.com/100008024711.html,http://img11.360buyimg.com/n1/jfs/t1/192463/34/38935/96674/6517ea1aF38852945/ff9480997a103242.jpg,4192,298176.04,1.04,1-2元,,
2023Q3,jd,拉拉裤,1056906796,妙而舒,经典（瞬爽透气）,花王（Merries）花王（Merries）日本花王原装进口花王纸尿裤尿不湿拉拉裤 增量XL50片拉拉裤2包装,https://item.jd.com/1056906796.html,http://img11.360buyimg.com/n1/jfs/t1/176673/5/41980/137606/6513e2e0F3b526bfc/fefc110d8ac56b56.jpg,1698,298003.00,1.80,1-2元,,
2023Q3,jd,纸尿裤,1765617,安儿乐,小轻芯,安儿乐ANERLE小轻芯纸尿裤XL70片(12-17kg)婴儿尿不湿,https://item.jd.com/1765617.html,http://img11.360buyimg.com/n1/jfs/t1/222705/19/37116/110783/651b7628Fb46c4ace/7f06bb66b4aa4e8a.jpg,2646,297825.29,1.21,1-2元,,
2023Q3,tmall,拉拉裤,538222801215,妙而舒,经典（瞬爽透气）,加量装花王妙而舒拉拉裤L50片超薄透气干爽婴儿宝宝尿不湿学步裤,https://detail.tmall.com/item.htm?id=538222801215,//img.alicdn.com/imgextra/i3/6000000003100/O1CN01SK4to41YlqgOQAzs7_!!6000000003100-0-sm.jpg,3261,297289.00,1.80,1-2元,,
2023Q3,dy,拉拉裤,'3581351892246238088,欧贝比,天空之门,【6包】欧贝比天空之门婴儿宝宝超薄透气纸尿拉拉裤尿不湿衣璇儿,https://haohuo.jinritemai.com/views/product/detail?id=3581351892246238088,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/SPhToNX_m_0290b37bbace92ce66345529d97c1c93_sx_726060_www800-800,917,297108.00,1.35,1-2元,,
2023Q3,tmall,拉拉裤,620955508581,moony,畅透系列,【自营】日本moony 裤型小内裤纸尿裤 XL女38片*4 婴儿尿不湿尿片,https://detail.tmall.com/item.htm?id=620955508581,//img.alicdn.com/imgextra//i3/2549841410/O1CN01mIcASz1MHpKTqro5L_!!2549841410-0-tmg_sticker_hand.jpg,1135,296872.74,1.46,1-2元,,
2023Q3,tmall,纸尿裤,568438902662,Howdge/好之,超薄全能,好之超薄全能纸尿裤尿不湿婴儿超薄透气尿布尿垫纸尿片S/M/L/XL码,https://detail.tmall.com/item.htm?id=568438902662,//img.alicdn.com/imgextra/i4/1105059939/O1CN01k5B3DZ2NI7NOnIgJL_!!1105059939.jpg,3215,296868.00,1.33,1-2元,,
2023Q3,jd,纸尿裤,100010088023,宜婴,弱酸水果裤,宜婴 弱酸水果纸尿裤L40片超薄透气柔软尿不湿【8.5-11.5kg】,https://item.jd.com/100010088023.html,http://img11.360buyimg.com/n1/jfs/t1/179928/24/39398/103743/6517dd12F42139917/66f4fdf47f69a873.jpg,7340,296767.18,0.98,1元以下,,
2023Q3,dy,纸尿裤,'3619645620672968602,Suitsky/舒比奇,透气薄敏感肌,【舒比奇】透气薄纸尿裤 拉拉裤 8包 S/M/L/XL/XXL/XXXL/XXXXL,https://haohuo.jinritemai.com/views/product/detail?id=3619645620672968602,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/eVLfaWrj_m_2a8ef732936908751abf14924e8667d6_sx_488633_www800-800,868,296652.00,1.18,1-2元,,
2023Q3,dy,拉拉裤,'3619501013427433992,酷安奇,泡泡森林,【小壳妈咪专属】泡泡森林茶树精华纸尿裤超薄透气裸感亲肤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3619501013427433992,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/nljHWIXz_m_580bc4fab2f785da15676b3db4471692_sx_584148_www800-800,60484,296525.60,未定义,未定义,,
2023Q3,dy,拉拉裤,'3599215299292980991,BBC,Air Pro,【专属活动】bbc夏日极薄纸尿裤拉拉裤超薄透气尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3599215299292980991,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/fpZhxELw_m_27a5f6fe7716b828957a824285629f2b_sx_129953_www1080-1080,2158,296305.50,2.08,2-2.5元,,
2023Q3,dy,纸尿裤,'3628548560016005713,迈菲,胶原蛋白,桃子果超薄透气面层柔软 预防红屁屁防止侧漏 赠送[试用装+4包装],https://haohuo.jinritemai.com/views/product/detail?id=3628548560016005713,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/hidwoXed_m_d160c9b764a40f084c666239e6da4466_sx_2244888_www2250-2250,530,296270.00,未定义,未定义,,
2023Q3,dy,拉拉裤,'3584188125532006397,UYUBO/优宜宝,态柔,【4包装】优宜宝婴儿超薄透气拉拉裤纸尿裤亲肤干爽新生儿学步裤,https://haohuo.jinritemai.com/views/product/detail?id=3584188125532006397,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/fTRDIGDU_m_fcf560cff02c2e958d91f83fdbccf15d_sx_153333_www800-800,1648,295980.80,1.45,1-2元,,
2023Q3,dy,纸尿裤,'3571955304528791195,Huggies/好奇,小桃裤/铂金装,好奇Huggies 铂金装元气桃桃裤裸感透气纸尿裤拉拉裤NB/S/M-XXXL,https://haohuo.jinritemai.com/views/product/detail?id=3571955304528791195,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/pUMQIGaB_m_10c025f99b12ffd9b7462d4241a87936_sx_202311_www800-800,4238,295658.00,1.34,1-2元,,
2023Q3,dy,拉拉裤,'3539978686411444576,小贝当家,THIN LIGHT,小贝当家花苞拉拉裤全包臀婴儿透气尿不湿独立包装纸尿裤超薄干爽,https://haohuo.jinritemai.com/views/product/detail?id=3539978686411444576,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/MCMzLQzK_m_f470f7dd1190c994644d62e044b645dc_sx_674991_www800-800,4555,295619.50,nan,1元以下,,
2023Q3,jd,纸尿裤,5542292,妈咪宝贝,云柔干爽,妈咪宝贝MamyPoko纸尿裤XL160片【12-17kg】云柔干爽尿不湿箱装,https://item.jd.com/5542292.html,http://img11.360buyimg.com/n1/jfs/t1/43837/38/22667/149369/6512af79F08fc198e/b29a153ca9c6fbf7.jpg,1632,295558.62,0.81,1元以下,,
2023Q3,dy,拉拉裤,'3444116266862909907,十月结晶,小小冒险家,十月结晶婴儿拉拉裤纸尿裤超薄干爽新生儿透气拉拉裤L码-XXXL码,https://haohuo.jinritemai.com/views/product/detail?id=3444116266862909907,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/FAdZThp_m_61676b888b3fab77e667b41157cc6c7d_sx_538134_www800-800,4288,295521.28,1.44,1-2元,,
2023Q3,jd,纸尿裤,7517218,So Love,芯呼吸,solove米菲芯呼吸纸尿裤L90片（9-14kg）尿不湿 轻薄纸尿裤箱装,https://item.jd.com/7517218.html,http://img11.360buyimg.com/n1/jfs/t1/52653/13/25241/106709/6513f2ecF5d40b96e/1a71cd749828b81a.jpg,2025,295513.95,1.41,1-2元,,
2023Q3,dy,拉拉裤,'3583631763991329711,小胖旦,中国茶粹,【冲单爆品】中国茶粹小胖旦柔软纸尿裤/拉拉裤亲肤超薄拍4宋2,https://haohuo.jinritemai.com/views/product/detail?id=3583631763991329711,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/HqFPONcp_m_c36751dbd0062ad2e3f8dfea278fa207_sx_417768_www800-800,1071,295396.00,nan,1元以下,,
2023Q3,jd,拉拉裤,10079593967876,帮宝适,绿帮（超薄干爽）,帮宝适（Pampers）帮宝适拉拉裤 加加大码 XXL 90片,https://item.jd.com/10079593967876.html,http://img11.360buyimg.com/n1/jfs/t1/188592/8/38565/145214/650d3009F5454fad8/226a0eb285ae051a.jpg,1832,295380.78,1.27,1-2元,,
2023Q3,dy,拉拉裤,'3622613260689395012,BIBI,纯净星球,【7包寄存，赠品多选1】bibi纯净星球婴儿纸尿裤拉拉裤宝宝尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3622613260689395012,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/NFocSBQb_m_cd948d189b0db492714b3a155aa4789c_sx_436269_www800-800,474,295302.00,未定义,未定义,,
2023Q3,jd,拉拉裤,100008703049,Q·MO/奇莫,皇家至柔系列,奇莫Q-MO皇家至柔拉拉裤XXL56片(15kg以上)电商装加大码弹力裤超能吸,https://item.jd.com/100008703049.html,http://img11.360buyimg.com/n1/jfs/t1/188270/9/38868/106953/65199bd0Fb798ff54/68d9b848a0090eea.jpg,1910,295207.72,1.53,1-2元,,
2023Q3,dy,拉拉裤,'3591407400818729909,Huggies/好奇,柯基裤/软萌星人, 好奇Huggies柯基裤软萌星人透气萌宠系亲肤柔软纸尿裤拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3591407400818729909,https://p6-aio.ecombdimg.com/obj/ecom-shop-material/pUMQIGaB_m_97343e565794e0df07562eb87abe4df8_sx_85386_www800-800,1853,294807.00,2.15,2-2.5元,,
2023Q3,jd,纸尿裤,100037646696,宜婴,梦想家,宜婴 梦想家婴儿纸尿裤 箱装 M96片超薄透气柔软尿不湿 【4.5-8.5kg】,https://item.jd.com/100037646696.html,http://img11.360buyimg.com/n1/jfs/t1/126517/32/38459/96027/6517e1a9Ff4f4ecc7/34c20195698f84a2.jpg,3857,294326.00,0.93,1元以下,,
2023Q3,dy,纸尿裤,'3605552891957530666,bebetour,爱丽丝系列,【婴童专属-2包】bebetour爱丽丝系列纸尿裤 拍1发2柔软超薄透气,https://haohuo.jinritemai.com/views/product/detail?id=3605552891957530666,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/AshtrYYD_m_394c40657f6563acfa75e171345e8447_sx_379704_www800-800,1851,294309.00,2.40,2-2.5元,,
2023Q3,jd,纸尿裤,100042275225,moony,极上系列,MOONY尤妮佳极上中包装纸尿裤XL27片(12-17kg) 极光薄超薄透气散热,https://item.jd.com/100042275225.html,http://img11.360buyimg.com/n1/jfs/t1/188550/21/39878/143922/65183107F0d619ea4/5dbf9d69fc9374a5.jpg,3662,294073.92,2.09,2-2.5元,,
2023Q3,tmall,纸尿裤,643978912694,小侯爷,全芯云柔系列,小侯爷纸尿裤XXXXL大码4XL超薄透气婴儿童XXXL大童大号宝宝尿不湿,https://detail.tmall.com/item.htm?id=643978912694,//img.alicdn.com/imgextra/i4/2211525236392/O1CN010LS2qX1x5aKeIiPyM_!!2211525236392.jpg,5278,294051.81,nan,1元以下,,
2023Q3,jd,拉拉裤,100010314341,安儿乐,魔力吸吸,安儿乐ANERLE魔力吸吸拉拉裤XL40片(12-17kg)尿不湿（新老品随机发货）,https://item.jd.com/100010314341.html,http://img11.360buyimg.com/n1/jfs/t1/205744/32/35944/71864/65138b6bF7068ea99/c739910b8b0c1481.jpg,5803,293898.06,1.22,1-2元,,
2023Q3,dy,拉拉裤,'3609062346326152377,小贝当家,THIN LIGHT,小贝当家超薄花苞拉拉裤全包臀泡泡腰围新生儿纸尿裤夏天透气专用,https://haohuo.jinritemai.com/views/product/detail?id=3609062346326152377,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/twYLvJPA_m_dc2bc740dc079fec647c3d3a1445c4c4_sx_901785_www800-800,4527,293802.30,nan,1元以下,,
2023Q3,dy,纸尿裤,'3588230439279701617,袋鼠妈妈,丝柔云感,【纸尿裤囤货】袋鼠妈妈婴儿纸尿裤拉拉裤轻薄舒爽透气宝宝尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3588230439279701617,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/sAVvmmdZ_m_60aa39d6cde9997431c0653a75aaef39_sx_368759_www800-800,5133,293335.00,nan,1-2元,,
2023Q3,jd,拉拉裤,64883982771,大王,光羽,GOO.N大王婴儿小短裤尿不湿光羽系列 男女宝宝通用柔软干爽 小短裤 XXL22片（≥15kg）,https://item.jd.com/64883982771.html,http://img11.360buyimg.com/n1/jfs/t1/159656/33/41521/143891/64fc9eebFbc7f0e70/14261113dc79af29.jpg,2063,292804.80,6.80,3.5+,,
2023Q3,dy,拉拉裤,'3622609242755865689,BIBI,纯净星球,【4包寄存，赠品多选1】bibi纯净星球婴儿纸尿裤拉拉裤宝宝尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3622609242755865689,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/NFocSBQb_m_8da04702e8c9241cfd302782a9e63690_sx_448465_www800-800,822,292632.00,未定义,未定义,,
2023Q3,jd,拉拉裤,100053768179,Huggies/好奇,森林密语,好奇（Huggies）森林密语成长裤L36(9-14kg)大号婴儿尿不湿超薄透气,https://item.jd.com/100053768179.html,http://img11.360buyimg.com/n1/jfs/t1/182519/11/39439/134370/6512f7a6Fea04a333/9a18dd7027569af8.jpg,2994,292596.10,2.70,2.5-3.5元,,
2023Q3,dy,拉拉裤,'3583397808549554290,爽然,小画家,【4包】爽然小画家纸尿裤/拉拉裤柔软透气婴儿尿不湿男女宝宝通用,https://haohuo.jinritemai.com/views/product/detail?id=3583397808549554290,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/mHZFMYBe_m_db421bf84275db3d2638e95f4844fa63_sx_295567_www800-800,1200,292428.00,1.19,1-2元,,
2023Q3,dy,纸尿裤,'3621515754593211136,盛夏光年,GALA,嘎拉GALA纸尿裤婴儿尿不湿超薄透气超薄纸尿裤拉拉裤新生儿亲肤,https://haohuo.jinritemai.com/views/product/detail?id=3621515754593211136,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/usOHTAPW_m_9d5178e0528d8511d4cfd8485255e6c8_sx_369137_www800-800,2429,292287.69,2.75,2.5-3.5元,,
2023Q3,jd,拉拉裤,10062734227342,大王,光羽,GOO.N大王 环贴式短裤式纸尿裤 光羽mini系列 mini短裤 XL20片（12-17kg）,https://item.jd.com/10062734227342.html,http://img11.360buyimg.com/n1/jfs/t1/146110/16/38831/134581/6502a49bFf01b3897/fee81cc22c43690d.jpg,3561,291989.00,6.80,3.5+,,
2023Q3,dy,拉拉裤,'3630225317261622901,Huggies/好奇,小森林,【拍26包】好奇心钻装小森林超薄柔软透气纸尿裤成长裤,https://haohuo.jinritemai.com/views/product/detail?id=3630225317261622901,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/pUMQIGaB_m_562ac445d1ba9bc674d9eeff22aa5330_sx_333081_www800-800,2703,291924.00,2.70,2.5-3.5元,,
2023Q3,jd,拉拉裤,100019424310,BBC,木法沙,babycare 皇室木法沙的王国拉拉裤 大号尿不湿成长裤新升级弱酸 体验装XL4片(12-17kg),https://item.jd.com/100019424310.html,http://img11.360buyimg.com/n1/jfs/t1/79089/23/22229/94321/6347b721E5ba786e5/20b78fe3073ac7f3.jpg,29733,291512.85,2.64,2.5-3.5元,,
2023Q3,dy,拉拉裤,'3570495138130194934,哆啦哈蕾,时尚Π,【达人专属】哆啦哈蕾透气尿不湿夏季纸尿裤超薄款时尚派婴儿拉拉裤,https://haohuo.jinritemai.com/views/product/detail?id=3570495138130194934,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/sIprhmdZ_m_afde19e166ee915948fef813c9292f3f_sx_641727_www800-800,4570,291303.00,0.84,1元以下,,
2023Q3,jd,拉拉裤,35037589327,BBC,皇室,bc babycare拉拉裤皇室狮子王国系列皇冠LALA裤宝宝弱酸尿不湿 XXL码-28片/包,https://item.jd.com/35037589327.html,http://img11.360buyimg.com/n1/jfs/t1/98967/3/42496/114567/6515236dFaa428bd4/42c691f9f41472ce.jpg,2771,290755.90,2.45,2-2.5元,,
2023Q3,jd,纸尿裤,100030249161,BBC,花苞裤,babycare山茶轻柔婴儿纸尿裤mini装NB码34片/包(<5kg)  新生儿宝宝尿不湿,https://item.jd.com/100030249161.html,http://img11.360buyimg.com/n1/jfs/t1/165064/21/35853/100907/64d45226Ff2b2ba7f/7baa92ebf0382fbd.jpg,3680,290720.00,3.92,3.5+,,
2023Q3,jd,纸尿裤,5899289,露安适,经典系列,露安适微气候系列日用纸尿裤M46片(6-11kg) 中号婴儿纸尿裤 尿不湿,https://item.jd.com/5899289.html,http://img11.360buyimg.com/n1/jfs/t1/119560/36/37140/73177/65183dd8F36d828a8/1c3f6b80ef29ef44.jpg,2045,290604.96,3.92,3.5+,,
2023Q3,dy,拉拉裤,'3622557793116144251,Wonder Wraps/妙然宝贝,氧气泡泡森林,妙然宝贝氧气森林官方旗舰店直播尿不湿拉拉裤夏季薄款纸尿裤15片,https://haohuo.jinritemai.com/views/product/detail?id=3622557793116144251,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/iZHQWczK_m_d0fc74150f580de22fc78c53c0ce2361_sx_389950_www800-800,29459,290010.39,nan,1元以下,,
2023Q3,jd,拉拉裤,10073556640402,BEABA,盛夏光年,碧芭宝贝【活动专享】盛夏光年系列拉拉学步裤轻薄透气款训练裤 训练裤XXL【30片】15kg+,https://item.jd.com/10073556640402.html,http://img11.360buyimg.com/n1/jfs/t1/184075/5/34540/76261/6430ca78Fa7b7387c/caa25e6a1401008d.jpg,4411,289918.66,1.73,1-2元,,
2023Q3,dy,拉拉裤,'3624446142269514497,CHEESE BEAR/酪巴熊 用心呵护 健康成长,涂鸦熊,酪巴熊涂鸦系列海量鲸吸亲肤透气薄款绵柔婴儿超薄纸尿裤/学步裤,https://haohuo.jinritemai.com/views/product/detail?id=3624446142269514497,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/ddpHjTIP_m_3aba34b7bd4c06f0a7dc1bde5383b9ec_sx_390316_www800-800,4911,289446.69,未定义,未定义,,
2023Q3,tmall,纸尿裤,584065497226,乐氧派,干爽π,乐氧派超薄透气纸尿裤XL婴儿M拉拉裤L男女宝宝专用S尿不湿纸尿片,https://detail.tmall.com/item.htm?id=584065497226,//img.alicdn.com/imgextra/i4/3935401899/O1CN01tPhm0V1PtmvK1GHYO_!!3935401899.jpg,5145,289406.13,0.59,1元以下,,
2023Q3,dy,纸尿裤,'3514620291018028131,宜婴,弱酸水果裤,【宜婴官方】弱酸水果裤超薄透气纸尿裤干爽尿不湿宝宝拉拉裤绵柔,https://haohuo.jinritemai.com/views/product/detail?id=3514620291018028131,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/XimJiHm_m_173234f1cd6dcb27cd1ce2855fb5f4a0_sx_603880_www800-800,3661,289219.00,0.98,1元以下,,
2023Q3,jd,纸尿裤,6700633,妈咪宝贝,云柔干爽,妈咪宝贝MamyPoko云柔干爽婴儿纸尿裤M52+2片【6-11kg】,https://item.jd.com/6700633.html,http://img11.360buyimg.com/n1/jfs/t1/164801/2/39520/137548/651bf85bF1165e77d/78598ee7c165c55e.jpg,5087,288943.13,0.81,1元以下,,
2023Q3,tmall,拉拉裤,625801492390,佳婴,氧气森林,佳婴氧气森林超薄柔透气纸尿裤L学步拉拉XL裤干爽新生婴儿尿不湿,https://detail.tmall.com/item.htm?id=625801492390,//img.alicdn.com/imgextra/i1/3045976072/O1CN01NzwnCS1uj1mJC7c3n_!!3045976072.jpg,7757,288775.00,1元以下,1元以下,,
