平台,品牌,贸易形式,人群,药保属性,剂型,分类,月,sales_value,sales_volume
天猫,澳诺金辛金丐特,国内,通用,OTC,胶囊,钙+维生素+矿物质,2023-12-01,3761.64,27
天猫,澳诺金辛金丐特,海外,通用,OTC,液体,钙+矿物质,2023-12-01,3328.0,65
天猫,诺特兰德,国内,儿童,健康食品,片剂,钙+其它,2023-12-01,495.0,5
天猫,诺特兰德,国内,儿童,健康食品,片剂,钙+矿物质,2023-12-01,12717.0,219
天猫,诺特兰德,国内,儿童,健康食品,片剂,钙+维生素,2023-12-01,4516.66,76
天猫,诺特兰德,国内,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,5054.700000000001,148
天猫,诺特兰德,国内,老年人,健康食品,片剂,钙+其它,2023-12-01,901.0,19
天猫,诺特兰德,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,8047.2,162
天猫,诺特兰德,国内,老年人,健康食品,粉剂,钙+矿物质,2023-12-01,19.92,1
天猫,诺特兰德,国内,通用,保健品,片剂,钙+其它,2023-12-01,968.5,15
天猫,诺特兰德,国内,通用,保健品,片剂,钙+维生素+矿物质,2023-12-01,829057.0,8313
天猫,诺特兰德,国内,通用,健康食品,片剂,单纯钙制剂,2023-12-01,3688.7,70
天猫,诺特兰德,国内,通用,健康食品,片剂,钙+其它,2023-12-01,3339.0,37
天猫,诺特兰德,国内,通用,健康食品,片剂,钙+矿物质,2023-12-01,3630.0,49
天猫,诺特兰德,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,328861.49,7952
天猫,诺特兰德,国内,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,80303.8,1441
天猫,诺特兰德,国内,通用,健康食品,粉剂,钙+维生素,2023-12-01,123284.2,7670
天猫,诺特兰德,国内,通用,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,4094.0,46
天猫,诺特兰德,国内,通用,健康食品,胶囊,钙+矿物质,2023-12-01,2819.9,29
天猫,诺特兰德,国内,通用,健康食品,胶囊,钙+维生素,2023-12-01,1205.75,20
天猫,诺特兰德,海外,通用,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,1205505.0,11375
天猫,迪巧,国内,儿童,OTC,液体,钙+维生素+矿物质,2023-12-01,789.8,7
天猫,迪巧,国内,儿童,OTC,片剂,钙+维生素,2023-12-01,2993454.58,16727
天猫,迪巧,国内,儿童,OTC,粉剂,钙+维生素,2023-12-01,169601.13,1384
天猫,迪巧,国内,儿童,OTC,粉剂,钙+维生素+矿物质,2023-12-01,1531.84,21
天猫,迪巧,国内,儿童,OTC,胶囊,钙+维生素,2023-12-01,135.0,1
天猫,迪巧,国内,儿童,保健品,片剂,钙+维生素,2023-12-01,4771868.16,26503
天猫,迪巧,国内,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,198.0,2
天猫,迪巧,国内,儿童,健康食品,片剂,钙+维生素,2023-12-01,179443.11,1749
天猫,迪巧,国内,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,1134.0,6
天猫,迪巧,国内,婴幼儿,OTC,粉剂,钙+维生素,2023-12-01,1655122.17,9710
天猫,迪巧,国内,孕妇,OTC,片剂,钙+维生素,2023-12-01,4870.0,20
天猫,迪巧,国内,孕妇,保健品,片剂,钙+维生素,2023-12-01,572479.0,2885
天猫,迪巧,国内,孕妇,健康食品,片剂,钙+矿物质,2023-12-01,5070.0,30
天猫,迪巧,国内,孕妇,健康食品,片剂,钙+维生素,2023-12-01,33834.1,214
天猫,迪巧,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,14185.46,82
天猫,迪巧,国内,通用,OTC,液体,钙+维生素,2023-12-01,255.0,3
天猫,迪巧,国内,通用,OTC,液体,钙+维生素+矿物质,2023-12-01,2843.0,36
天猫,迪巧,国内,通用,OTC,片剂,钙+维生素,2023-12-01,5503013.32,39901
天猫,迪巧,国内,通用,OTC,粉剂,钙+维生素,2023-12-01,35320.8,128
天猫,迪巧,国内,通用,保健品,片剂,钙+维生素,2023-12-01,556152.96,2315
天猫,迪巧,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,105821.57,1192
天猫,迪巧,海外,儿童,OTC,片剂,钙+维生素,2023-12-01,2967.75,32
天猫,迪巧,海外,儿童,OTC,片剂,钙+维生素+矿物质,2023-12-01,118.0,2
天猫,迪巧,海外,儿童,保健品,片剂,钙+维生素,2023-12-01,12091.0,113
天猫,迪巧,海外,儿童,健康食品,液体,单纯钙制剂,2023-12-01,12762.09,121
天猫,迪巧,海外,儿童,健康食品,液体,钙+矿物质,2023-12-01,1495.0,13
天猫,迪巧,海外,儿童,健康食品,液体,钙+维生素,2023-12-01,55.98,1
天猫,迪巧,海外,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,1410.48,16
天猫,迪巧,海外,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,11495.0,138
天猫,迪巧,海外,儿童,健康食品,片剂,钙+其它,2023-12-01,87.36,1
天猫,迪巧,海外,儿童,健康食品,片剂,钙+维生素,2023-12-01,170301.6,1271
天猫,迪巧,海外,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,1184.0,16
天猫,迪巧,海外,婴幼儿,OTC,粉剂,钙+维生素,2023-12-01,1100.0,10
天猫,迪巧,海外,婴幼儿,健康食品,液体,单纯钙制剂,2023-12-01,48932.46,444
天猫,迪巧,海外,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,102517.17,573
天猫,迪巧,海外,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,4595790.5200000005,29716
天猫,迪巧,海外,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,11775.5,105
天猫,迪巧,海外,婴幼儿,健康食品,粉剂,钙+矿物质,2023-12-01,446303.46,2804
天猫,迪巧,海外,孕妇,健康食品,片剂,单纯钙制剂,2023-12-01,1888.0,22
天猫,迪巧,海外,孕妇,健康食品,片剂,钙+维生素,2023-12-01,13974.0,128
天猫,迪巧,海外,孕妇,健康食品,胶囊,钙+维生素,2023-12-01,4917.0,33
天猫,迪巧,海外,老年人,保健品,胶囊,单纯钙制剂,2023-12-01,632.0,8
天猫,迪巧,海外,老年人,健康食品,片剂,单纯钙制剂,2023-12-01,499.0,5
天猫,迪巧,海外,老年人,健康食品,片剂,钙+维生素,2023-12-01,2704.0,26
天猫,迪巧,海外,老年人,健康食品,胶囊,单纯钙制剂,2023-12-01,3560.0,56
天猫,迪巧,海外,通用,OTC,片剂,钙+维生素,2023-12-01,7691.4,74
天猫,迪巧,海外,通用,健康食品,片剂,单纯钙制剂,2023-12-01,6096.0,74
天猫,迪巧,海外,通用,健康食品,片剂,钙+其它,2023-12-01,2831.21,21
天猫,迪巧,海外,通用,健康食品,片剂,钙+维生素,2023-12-01,134415.26,1758
天猫,迪巧,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,552.0,8
天猫,迪巧,海外,通用,健康食品,粉剂,钙+维生素,2023-12-01,276.0,4
天猫,迪巧,海外,通用,健康食品,胶囊,钙+维生素,2023-12-01,776.0,16
天猫,龙牡,国内,儿童,OTC,液体,单纯钙制剂,2023-12-01,268.0,1
天猫,龙牡,国内,儿童,OTC,液体,钙+维生素+矿物质,2023-12-01,1032.0,5
天猫,龙牡,国内,儿童,OTC,粉剂,单纯钙制剂,2023-12-01,39558.0,209
天猫,龙牡,国内,儿童,OTC,粉剂,钙+矿物质,2023-12-01,753.54,6
天猫,龙牡,国内,儿童,OTC,粉剂,钙+维生素,2023-12-01,3862172.3,20805
天猫,龙牡,国内,儿童,OTC,粉剂,钙+维生素+矿物质,2023-12-01,253.0,2
天猫,龙牡,国内,儿童,健康食品,胶囊,单纯钙制剂,2023-12-01,1232.0,14
天猫,龙牡,国内,儿童,健康食品,胶囊,钙+矿物质,2023-12-01,4683.0,21
天猫,龙牡,国内,儿童,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,4301.0,17
天猫,龙牡,国内,通用,OTC,粉剂,钙+维生素,2023-12-01,6972.0,77
抖音,21金维他,国内,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,19912.28,218
抖音,21金维他,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,948.8,11
抖音,21金维他,国内,通用,健康食品,片剂,单纯钙制剂,2023-12-01,359.1,9
抖音,21金维他,国内,通用,健康食品,片剂,钙+矿物质,2023-12-01,624.8,2
抖音,21金维他,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,11247.1,277
抖音,21金维他,国内,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,6233.0,63
抖音,BY－HEALTH/汤臣倍健,国内,儿童,保健品,片剂,钙+其它,2023-12-01,108692.0,744
抖音,BY－HEALTH/汤臣倍健,国内,儿童,保健品,片剂,钙+矿物质,2023-12-01,71157.56,505
抖音,BY－HEALTH/汤臣倍健,国内,儿童,保健品,片剂,钙+维生素+矿物质,2023-12-01,99.0,1
抖音,BY－HEALTH/汤臣倍健,国内,儿童,健康食品,液体,钙+维生素,2023-12-01,8326.0,40
抖音,BY－HEALTH/汤臣倍健,国内,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,2177.34,11
抖音,BY－HEALTH/汤臣倍健,国内,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,3098.8,145
抖音,BY－HEALTH/汤臣倍健,国内,儿童,健康食品,片剂,钙+其它,2023-12-01,9817.7,76
抖音,BY－HEALTH/汤臣倍健,国内,儿童,健康食品,片剂,钙+矿物质,2023-12-01,651278.26,5744
抖音,BY－HEALTH/汤臣倍健,国内,儿童,健康食品,片剂,钙+维生素,2023-12-01,49.0,1
抖音,BY－HEALTH/汤臣倍健,国内,儿童,健康食品,胶囊,钙+其它,2023-12-01,832.41,3
抖音,BY－HEALTH/汤臣倍健,国内,儿童,健康食品,胶囊,钙+矿物质,2023-12-01,728.04,3
抖音,BY－HEALTH/汤臣倍健,国内,孕妇,保健品,片剂,钙+维生素,2023-12-01,15552.0,160
抖音,BY－HEALTH/汤臣倍健,国内,孕妇,保健品,片剂,钙+维生素+矿物质,2023-12-01,2375.0,13
抖音,BY－HEALTH/汤臣倍健,国内,孕妇,健康食品,片剂,钙+维生素,2023-12-01,6307.0,54
抖音,BY－HEALTH/汤臣倍健,国内,孕妇,健康食品,片剂,钙+维生素+矿物质,2023-12-01,115.0,1
抖音,BY－HEALTH/汤臣倍健,国内,孕妇,健康食品,胶囊,单纯钙制剂,2023-12-01,1024.0,6
抖音,BY－HEALTH/汤臣倍健,国内,孕妇,健康食品,胶囊,钙+维生素,2023-12-01,3172.0,10
抖音,BY－HEALTH/汤臣倍健,国内,老年人,保健品,片剂,钙+其它,2023-12-01,2058713.54,13757
抖音,BY－HEALTH/汤臣倍健,国内,老年人,健康食品,片剂,钙+其它,2023-12-01,51499.31,241
抖音,BY－HEALTH/汤臣倍健,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,5228.1,138
抖音,BY－HEALTH/汤臣倍健,国内,通用,保健品,片剂,单纯钙制剂,2023-12-01,367641.51,4166
抖音,BY－HEALTH/汤臣倍健,国内,通用,保健品,片剂,钙+维生素,2023-12-01,558027.0,5657
抖音,BY－HEALTH/汤臣倍健,国内,通用,保健品,片剂,钙+维生素+矿物质,2023-12-01,202127.4,1290
抖音,BY－HEALTH/汤臣倍健,国内,通用,保健品,胶囊,钙+维生素,2023-12-01,554743.95,3124
抖音,BY－HEALTH/汤臣倍健,国内,通用,健康食品,液体,钙+维生素,2023-12-01,7846.2,75
抖音,BY－HEALTH/汤臣倍健,国内,通用,健康食品,片剂,单纯钙制剂,2023-12-01,25612.38,379
抖音,BY－HEALTH/汤臣倍健,国内,通用,健康食品,片剂,钙+其它,2023-12-01,54890.4,397
抖音,BY－HEALTH/汤臣倍健,国内,通用,健康食品,片剂,钙+矿物质,2023-12-01,27354.17,239
抖音,BY－HEALTH/汤臣倍健,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,12496.8,190
抖音,BY－HEALTH/汤臣倍健,国内,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,273800.0,3384
抖音,BY－HEALTH/汤臣倍健,国内,通用,健康食品,胶囊,钙+维生素,2023-12-01,109622.96,953
抖音,BY－HEALTH/汤臣倍健,海外,通用,健康食品,片剂,钙+其它,2023-12-01,2011.0,8
抖音,BY－HEALTH/汤臣倍健,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,783980.0,4886
抖音,Caltrate/钙尔奇,国内,儿童,保健品,片剂,钙+矿物质,2023-12-01,16491.8,205
抖音,Caltrate/钙尔奇,国内,儿童,保健品,片剂,钙+维生素+矿物质,2023-12-01,4509.6,47
抖音,Caltrate/钙尔奇,国内,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,1203.82,6
抖音,Caltrate/钙尔奇,国内,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,1652.66,7
抖音,Caltrate/钙尔奇,国内,婴幼儿,保健品,粉剂,钙+维生素+矿物质,2023-12-01,688.8,3
抖音,Caltrate/钙尔奇,国内,孕妇,OTC,片剂,钙+维生素,2023-12-01,3943.0,42
抖音,Caltrate/钙尔奇,国内,孕妇,保健品,片剂,钙+维生素,2023-12-01,37131.5,283
抖音,Caltrate/钙尔奇,国内,孕妇,健康食品,片剂,钙+维生素+矿物质,2023-12-01,130.39,1
抖音,Caltrate/钙尔奇,国内,老年人,保健品,片剂,钙+其它,2023-12-01,8124.07,89
抖音,Caltrate/钙尔奇,国内,老年人,保健品,片剂,钙+维生素+矿物质,2023-12-01,22099.89,223
抖音,Caltrate/钙尔奇,国内,老年人,健康食品,液体,钙+维生素,2023-12-01,81.93,1
抖音,Caltrate/钙尔奇,国内,老年人,健康食品,片剂,钙+其它,2023-12-01,2575.46,12
抖音,Caltrate/钙尔奇,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,78.23,1
抖音,Caltrate/钙尔奇,国内,通用,保健品,片剂,钙+维生素+矿物质,2023-12-01,41572.92,647
抖音,Caltrate/钙尔奇,国内,通用,保健品,胶囊,钙+维生素,2023-12-01,197241.71,2633
抖音,Caltrate/钙尔奇,国内,通用,健康食品,液体,单纯钙制剂,2023-12-01,19237.78,117
抖音,Caltrate/钙尔奇,国内,通用,健康食品,片剂,单纯钙制剂,2023-12-01,683802.39,6736
抖音,Caltrate/钙尔奇,国内,通用,健康食品,片剂,钙+其它,2023-12-01,99.0,1
抖音,Caltrate/钙尔奇,国内,通用,健康食品,片剂,钙+矿物质,2023-12-01,39.8,2
抖音,Caltrate/钙尔奇,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,4148.95,28
抖音,Caltrate/钙尔奇,国内,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,1335.97,18
抖音,Caltrate/钙尔奇,国内,通用,健康食品,胶囊,钙+维生素,2023-12-01,1500.5,5
抖音,Caltrate/钙尔奇,海外,通用,健康食品,片剂,单纯钙制剂,2023-12-01,2059.0,21
抖音,Caltrate/钙尔奇,海外,通用,健康食品,片剂,钙+维生素,2023-12-01,21254.0,267
抖音,Caltrate/钙尔奇,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,131087.0,1203
抖音,Centrum/善存,国内,儿童,保健品,片剂,钙+维生素+矿物质,2023-12-01,2955.1,33
抖音,Centrum/善存,国内,老年人,保健品,片剂,钙+维生素+矿物质,2023-12-01,4928.0,32
抖音,Centrum/善存,国内,通用,保健品,片剂,钙+维生素+矿物质,2023-12-01,913.0,11
抖音,Centrum/善存,海外,老年人,健康食品,片剂,钙+维生素,2023-12-01,2708.0,24
抖音,Centrum/善存,海外,老年人,健康食品,片剂,钙+维生素+矿物质,2023-12-01,596234.0,4085
抖音,Centrum/善存,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,1256821.0,9702
抖音,Eric Favre,海外,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,6600.0,50
抖音,Eric Favre,海外,儿童,健康食品,片剂,钙+维生素,2023-12-01,2316.0,12
抖音,Eric Favre,海外,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,960.0,8
抖音,INNE,国内,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,686.4,9
抖音,INNE,海外,儿童,健康食品,液体,钙+矿物质,2023-12-01,32969.2,250
抖音,INNE,海外,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,208.0,1
抖音,INNE,海外,儿童,健康食品,片剂,钙+矿物质,2023-12-01,34158.0,75
抖音,INNE,海外,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,403567.72,2590
抖音,INNE,海外,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,6079939.09,15810
抖音,INNE,海外,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,8527.0,30
抖音,INNE,海外,通用,健康食品,液体,钙+矿物质,2023-12-01,73284.9,427
抖音,INNE,海外,通用,健康食品,液体,钙+维生素+矿物质,2023-12-01,38894.97,73
抖音,INNE,海外,通用,健康食品,片剂,钙+矿物质,2023-12-01,79950.0,108
抖音,INNE,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,62226.3,1193
抖音,MoveFree,国内,老年人,健康食品,片剂,钙+其它,2023-12-01,438.0,1
抖音,MoveFree,国内,通用,健康食品,片剂,钙+其它,2023-12-01,8892.65,49
抖音,MoveFree,海外,老年人,健康食品,片剂,钙+维生素,2023-12-01,13819.0,121
抖音,MoveFree,海外,通用,健康食品,液体,钙+维生素+矿物质,2023-12-01,13658.98,21
抖音,MoveFree,海外,通用,健康食品,片剂,钙+其它,2023-12-01,7271269.5,35629
抖音,MoveFree,海外,通用,健康食品,片剂,钙+维生素,2023-12-01,13187.0,63
抖音,Others,国内,儿童,保健品,液体,钙+矿物质,2023-12-01,24310.2,91
抖音,Others,国内,儿童,保健品,片剂,单纯钙制剂,2023-12-01,679.4,6
抖音,Others,国内,儿童,保健品,片剂,钙+其它,2023-12-01,4760.0,20
抖音,Others,国内,儿童,保健品,片剂,钙+矿物质,2023-12-01,432.0,10
抖音,Others,国内,儿童,保健品,片剂,钙+维生素,2023-12-01,7537.6,87
抖音,Others,国内,儿童,保健品,片剂,钙+维生素+矿物质,2023-12-01,258.8,3
抖音,Others,国内,儿童,保健品,胶囊,钙+其它,2023-12-01,6330.1,53
抖音,Others,国内,儿童,保健品,胶囊,钙+维生素+矿物质,2023-12-01,238.8,6
抖音,Others,国内,儿童,健康食品,液体,单纯钙制剂,2023-12-01,58499.48,323
抖音,Others,国内,儿童,健康食品,液体,钙+其它,2023-12-01,180836.2,250
抖音,Others,国内,儿童,健康食品,液体,钙+矿物质,2023-12-01,1005070.07,22918
抖音,Others,国内,儿童,健康食品,液体,钙+维生素,2023-12-01,53660.0,380
抖音,Others,国内,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,12884.58,64
抖音,Others,国内,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,2175730.62,41523
抖音,Others,国内,儿童,健康食品,片剂,钙+其它,2023-12-01,182613.09,8341
抖音,Others,国内,儿童,健康食品,片剂,钙+矿物质,2023-12-01,1872538.77,12008
抖音,Others,国内,儿童,健康食品,片剂,钙+维生素,2023-12-01,125406.37,2670
抖音,Others,国内,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,147002.11000000002,1298
抖音,Others,国内,儿童,健康食品,粉剂,单纯钙制剂,2023-12-01,1642.0,14
抖音,Others,国内,儿童,健康食品,粉剂,钙+矿物质,2023-12-01,1580.0,10
抖音,Others,国内,儿童,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,136517.4,1649
抖音,Others,国内,儿童,健康食品,胶囊,单纯钙制剂,2023-12-01,22492.0,257
抖音,Others,国内,儿童,健康食品,胶囊,钙+其它,2023-12-01,18450.0,41
抖音,Others,国内,儿童,健康食品,胶囊,钙+维生素,2023-12-01,847.25,40
抖音,Others,国内,婴幼儿,保健品,液体,钙+矿物质,2023-12-01,17844.3,128
抖音,Others,国内,婴幼儿,健康食品,液体,单纯钙制剂,2023-12-01,63918.09,349
抖音,Others,国内,婴幼儿,健康食品,液体,钙+其它,2023-12-01,15255.6,49
抖音,Others,国内,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,93390.42,1157
抖音,Others,国内,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,31174.0,26
抖音,Others,国内,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,13768.38,40
抖音,Others,国内,婴幼儿,健康食品,片剂,单纯钙制剂,2023-12-01,189066.72,4294
抖音,Others,国内,婴幼儿,健康食品,片剂,钙+其它,2023-12-01,14100.3,493
抖音,Others,国内,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,541408.97,4077
抖音,Others,国内,婴幼儿,健康食品,片剂,钙+维生素,2023-12-01,31840.27,948
抖音,Others,国内,婴幼儿,健康食品,片剂,钙+维生素+矿物质,2023-12-01,381744.32,22029
抖音,Others,国内,婴幼儿,健康食品,粉剂,单纯钙制剂,2023-12-01,19.9,1
